symbol,date,open,high,low,close,volume,return_5,return_10,return_20,return_60,vol_5,vol_10,vol_20,volume_ma_5,volume_ratio_5,volume_ma_10,volume_ratio_10,volume_ma_20,volume_ratio_20,rsi_14,macd,macd_signal,macd_hist,ma_5,ma_ratio_5,ma_10,ma_ratio_10,ma_20,ma_ratio_20,ma_60,ma_ratio_60,ma_200,ma_ratio_200,bb_middle,bb_upper,bb_lower,bb_width,bb_position
BTC,2021-04-18,60006.67,60499.0,50931.3,56150.01,124882.131824,-0.11679103421156112,-0.033188572790298076,-0.02577336490879656,0.07732775182363838,0.025469776814628173,0.03352102006991529,0.028385484397227875,81964.9144338,1.5236047360832985,70094.3322451,1.7816295244431832,61226.69237605001,2.0396681084286374,44.82780002036617,1205.7385785855877,1520.742208724174,-315.00363013858623,60722.195999999996,0.9247032172551863,60496.007999999994,0.9281605820998967,59326.1855,0.9464625026330068,55448.793333333335,1.0126462024601919,33450.768599999996,1.6785865422536212,59326.1855,63562.75291298077,55089.618087019226,0.14282284887440722,0.1251475321426201
BTC,2021-04-19,56150.01,57526.81,54221.58,55633.14,78229.042267,-0.11636665648552336,-0.043159449174391074,-0.05299764735200707,0.07915294281956675,0.025538684238180974,0.03354371268381261,0.028031029115255148,81087.45408859999,0.9647490249419256,73834.04798070001,1.0595253058243377,62382.02233330001,1.254031840279739,40.999428077532315,786.6326341349995,1373.920293806339,-587.2876596713395,59256.918000000005,0.938846330144946,60245.06800000001,0.9234472106496749,59170.514,0.9402172845752192,55516.80233333333,1.0020955397605242,33675.838650000005,1.6520194367898835,59170.514,63714.41332202811,54626.6146779719,0.15358660977756944,0.11075568038541542
BTC,2021-04-20,55633.14,57076.24,53329.96,56425.0,72744.482151,-0.10663366264523833,-0.05595078931214148,-0.039419957763419,0.009283440060100956,0.02877088609969782,0.03235327960824478,0.028273649604030306,85306.4104508,0.8527434429204471,74117.8537841,0.981470434409764,62970.469307549996,1.155215817047724,45.89556013424374,512.477120572461,1201.6316591595635,-689.1545385871025,57909.922,0.9743580728704833,59910.655000000006,0.9418191138120589,59054.7365,0.9554695075135929,55525.452333333335,1.0162006364444625,33905.11165,1.6642033384957162,59054.7365,63759.90139949257,54349.57160050743,0.1593492809672454,0.22054789192578528
BTC,2021-04-21,56425.0,56757.91,53536.02,53787.63,66984.756909,-0.12304874231268392,-0.10357580517989029,-0.0840049904258211,-0.03677500425760993,0.030876356250169223,0.03464075197495531,0.030012668119564302,80350.53385580001,0.8336566503616925,76700.6579359,0.8733270184589585,63948.92629199999,1.0474727379024,44.496961135051635,81.45422965511534,977.5961732586738,-896.1419436035585,56400.488,0.9536731313388636,59289.175,0.9072082719990622,58808.096000000005,0.9146296795597666,55491.22633333333,0.9692997173445058,34121.3395,1.5763633781141562,58808.096000000005,64071.12025530889,53545.07174469112,0.17898978587264183,0.023043619366204086
BTC,2021-04-22,53787.62,55521.48,50500.0,51690.96,104656.631337,-0.13857961766243954,-0.13646909455395928,-0.12313908004426133,-0.09959506045874333,0.031302308423755275,0.035626232790475186,0.030939643093379827,89499.40889759999,1.1693555591718154,81528.8173579,1.2836765542369168,66812.63691979999,1.5664197098316428,33.750038165996656,-424.42574732747744,697.1917891414437,-1121.6175364689211,54737.348,0.9443453489927938,58472.27099999999,0.8840251817823187,58445.143500000006,0.8844355048935759,55395.93283333334,0.9331183239664853,34326.46115,1.505863356380388,58445.143500000006,64593.67452517532,52296.612474824695,0.21040348802207356,-0.049251802775722914
BTC,2021-04-23,51690.95,52131.85,47500.0,51125.14,132230.780719,-0.08949009982366884,-0.19582949272512784,-0.10388428509179537,-0.05477274210554828,0.02465668984942998,0.023839128829495293,0.030355323664240878,90969.13867659999,1.4535784623518013,86467.02655519999,1.5292624944675843,71053.6833501,1.8609982549034725,32.5886521303308,-861.0703361619599,385.539364080763,-1246.6097002427227,53732.373999999996,0.9514774091314112,57227.284999999996,0.8933700069818095,58148.803499999995,0.8792122438082497,55346.55733333333,0.923727553496974,34528.1258,1.4806810047013903,58148.803499999995,65099.09539438424,51198.51160561575,0.2390519314600943,-0.005278311093310586
BTC,2021-04-24,51110.56,51166.22,48657.14,50047.84,55361.512573,-0.10039519610074144,-0.20507919928881302,-0.14010117519996312,0.02366161461209626,0.024124421761635328,0.02349209473686946,0.029952009816256477,86395.6327378,0.6407906374274184,83741.5434132,0.6610997399442902,71756.0548801,0.7715239176053605,25.203966226774043,-1279.296491674315,52.57219292974743,-1331.8686846040623,52615.31399999999,0.9512029140413379,55936.116,0.8947321261991089,57741.094999999994,0.8667629181608004,55365.837999999996,0.9039480265791335,34725.3667,1.441247271263517,57741.094999999994,65578.31257834038,49903.8774216596,0.2714606495890108,0.009184546486132051
BTC,2021-04-25,50047.84,50567.91,46930.0,49066.77,58255.645004,-0.13040726628267618,-0.22313512448863992,-0.17018808898834592,-0.012268047878058352,0.014830183946764183,0.021773292584909253,0.029565290658964363,83497.8653084,0.6976902318260753,84402.1378796,0.6902152773322153,71955.93634079999,0.8096016529906269,23.131426201506812,-1670.6496734384127,-292.0721803438846,-1378.577493094528,51143.66799999999,0.9593909064168022,54526.795000000006,0.8998652864156053,57237.933999999994,0.8572421569234138,55355.68083333333,0.8863908683145242,34917.3686,1.4052253066973666,57237.933999999994,65943.71994118037,48532.14805881961,0.3041963723281971,0.03070497855061568
BTC,2021-04-26,49066.76,54356.62,48753.44,54001.39,86310.802124,0.003974147959298513,-0.11956360826154167,-0.06879946336639298,0.14716615827978785,0.05604001919479494,0.0450541091479301,0.038222973498775,87363.07435139999,0.9879551831799388,83856.8041036,1.0292641491245984,73561.42641064999,1.1733160480355258,38.349175717421566,-1564.581771134639,-546.5740985020356,-1018.0076726326034,51186.42,1.0549944692361763,53793.45399999999,1.0038654517332166,57038.445999999996,0.946754229594544,55471.141833333335,0.9735042080484065,35132.7477,1.537067082288016,57038.445999999996,65853.71792204716,48223.17407795283,0.3090993019707151,0.3277389496968175
BTC,2021-04-27,54001.38,55460.0,53222.0,55011.97,54064.034675,0.0642474041882759,-0.08323559418237914,-0.016826129577353965,0.1887573641000353,0.05122716391483795,0.04587086385360607,0.03772433294760369,77244.555019,0.69990738715113,83371.98195829999,0.6484676674957914,72703.20786145,0.743626536782661,30.918506732982607,-1383.0340782056446,-713.8660944427575,-669.1679837628872,51850.622,1.0609703004141395,53293.985,1.032236001867753,56991.37200000001,0.9652683918541212,55616.726833333334,0.9891263497913927,35352.55435,1.5560960448675474,56991.37200000001,65841.02747901871,48141.71652098131,0.31056123649799827,0.38816502491577803
BTC,2021-04-28,55011.97,56428.0,53813.16,54846.22,55130.459015,0.07278376157013944,-0.02321976434198325,-0.05563770629324383,0.18955685790463495,0.050395552837535953,0.04134868822834572,0.03664070193188713,61824.490678199996,0.8917252436733719,76396.8146774,0.7216329535177453,73245.57346125001,0.7526797376249137,31.55087266745589,-1238.2570073557945,-818.7442770253649,-419.5127303304296,52594.838,1.042806140024616,53163.60599999999,1.0316497342185555,56829.80700000001,0.9650960102679919,55762.39,0.9835701088134853,35570.31935,1.5419096876902232,56829.80700000001,65713.88862007813,47945.72537992189,0.31265570266948534,0.3883628559018932
BTC,2021-04-29,54846.23,55195.84,52330.94,53555.0,52486.019455,0.07007615113859078,-0.037354353897694814,-0.07890160973359606,0.1865341062920094,0.050849205715661316,0.04188659635697186,0.03693570973521759,61249.3920546,0.8569231088565255,73822.5123962,0.7109757952060936,73828.28018845001,0.710920250627904,29.19117296601688,-1213.7197922186679,-897.7393800640256,-315.9804121546423,53296.27,1.004854561116566,52955.791999999994,1.011315249519826,56600.43000000001,0.9461942250262055,55902.71233333334,0.9580036059908053,35781.24925,1.4967336558267317,56600.43000000001,65578.19928568712,47622.6607143129,0.3172332537292423,0.33039049550676164
BTC,2021-04-30,53555.0,57963.0,53013.01,57694.27,68578.910045,0.17583183078894327,0.022494816127602846,-0.03471457590230942,0.16349517202381336,0.05296295043875681,0.04892973736429704,0.04060861499396453,63314.045062799996,1.0831547720095578,73405.9551856,0.9342417774089952,73761.90448484999,0.9297334514876235,42.831680462360175,-850.4657371429275,-888.284651479806,37.81891433687849,55021.77,1.0485716835354442,53082.719,1.0868748075998143,56496.687,1.021197402247675,56037.833,1.0295592622220062,36012.07935,1.6020810528398437,56496.687,65367.599792919245,47625.77420708075,0.3140330261460906,0.5675005508427446
BTC,2021-05-01,57697.25,58458.07,56956.14,57800.37,42600.351836,0.07034967062884867,0.07460339858811404,-0.03669951366969637,0.19322036347571725,0.038321985011846985,0.04571923718335955,0.04059811484472796,54571.9550052,0.7806271890376796,70967.5146783,0.6002796072133842,73834.08630709999,0.5769740504245056,45.436108749480276,-547.7092468454939,-820.1695705529437,272.4603237074498,55781.566000000006,1.0361912392348396,53483.992999999995,1.0807040902873501,56386.583999999995,1.0250730918546158,56193.82833333334,1.0285892902177247,36243.9784,1.594757875697222,56386.583999999995,65128.00502651457,47645.16297348542,0.31005322211093955,0.580867057868034
BTC,2021-05-02,57797.35,57911.02,56035.25,56578.21,36812.878863,0.028470894607119046,0.0945474798688204,-0.054824423655195464,0.1237123721706943,0.04120072966651995,0.04399264850902841,0.04084522016823278,51121.7238428,0.720102455390591,64183.1394309,0.573559959662506,72855.97839440001,0.5052828837699005,50.99411886522793,-401.75941260282707,-736.4875389629204,334.72812636009337,56094.814,1.008617481109751,53972.71800000001,1.0482742410712018,56222.49449999999,1.0063269248930249,56297.64233333334,1.0049836486047754,36469.78,1.5513723965431105,56222.49449999999,64811.25940058069,47633.7295994193,0.30552770655100325,0.5207081870395565
BTC,2021-05-03,56578.21,58981.44,56435.0,57169.39,57649.931286,0.04235788719806033,0.11822461513063831,-0.10075674400314594,0.1818184073333473,0.04087976237201244,0.043381699989416635,0.038121539035346534,51625.61829699999,1.1166923164840834,56725.054487600006,1.0163045554870673,71596.0405214,0.805211166234374,53.554329120812255,-235.673138907252,-636.3246589517868,400.6515200445348,56559.448,1.0107840868602538,54577.143,1.0474969347516048,55902.214,1.0226677247523686,56444.23066666666,1.0128473596817325,36698.10135,1.5578296395979625,55902.214,63785.285455168756,48019.142544831244,0.2820307422947061,0.5803732407606899
BTC,2021-05-04,57169.39,57200.0,53046.69,53200.01,85324.625903,-0.006628512743908077,0.06298313773381636,-0.1550125930101447,0.09124397892914948,0.053277570437463916,0.049716973797470726,0.04078687589460908,58193.3395866,1.4662266594276612,59721.3658206,1.4287118978375497,71731.4546169,1.1895008453222895,43.49498497084737,-419.5085297280166,-592.9614331070328,173.45290337901622,56488.45,0.9417856216624815,54892.36,0.9691696622262188,55414.238,0.9600422548443237,56518.369,0.9412870707574736,36907.5048,1.4414415249225951,55414.238,62638.64341712091,48189.832582879084,0.2607418482275589,0.3467536169307055
BTC,2021-05-05,53205.05,58069.82,52900.0,57436.11,77263.923439,-0.004474621136553059,0.17057042882586337,-0.09062494953291633,0.17499028276141426,0.05413033301267144,0.05352671406085164,0.04519514395153953,59930.3422654,1.289228803280293,61622.1936641,1.2538327320861444,73012.16577185,1.0582335508363905,56.91334668828319,-220.83587547388743,-518.5363215804038,297.7004461065163,56436.81800000001,1.017706384509488,55729.29400000001,1.0306269087133957,55128.044499999996,1.0418673566409562,56660.934166666666,1.0136809575192174,37137.88435,1.5465638661239463,55128.044499999996,61458.679665802854,48797.40933419714,0.22967022404732162,0.682293359161481
BTC,2021-05-06,57436.11,58360.0,55200.0,56393.68,70181.671908,-0.024337041441084284,0.044300526338303614,-0.08055981270013113,0.10637127428428483,0.05472014250888838,0.045534318165281897,0.044944068326450225,65446.606279800006,1.072350055982375,60009.28064250001,1.1695136345009887,71933.04237305,0.9756527680844185,59.28181366740115,-145.8208229901793,-443.9932218623589,298.1723988721796,56155.48,1.0042417943894344,55968.523,1.0075963591177848,54880.9885,1.0275631241591066,56751.299666666666,0.9936984761799788,37362.33705,1.509372390825857,54880.9885,60541.986341207376,49219.99065879262,0.20630087015314516,0.6336064367476755
BTC,2021-05-07,56393.68,58650.0,55241.63,57314.75,74542.747829,0.013018085938031554,0.04185961709787889,-0.04486018718588913,0.09431148385771349,0.05430362210806064,0.04546233690889246,0.04492811342820514,72992.580073,1.0212373333625098,62057.15195790001,1.2011951157470182,72714.5669581,1.0251418793699678,62.047560302909154,-11.910900696784665,-357.57675762924407,345.6658569324594,56302.788,1.0179735682005657,56198.801,1.019857167415369,54746.393,1.0469137208728985,56833.626000000004,1.008465481333181,37590.153450000005,1.5247277475532623,54746.393,60008.194300371324,49484.59169962867,0.19222458364960512,0.7440568213606578
BTC,2021-05-08,57315.49,59500.0,56900.0,58862.05,69709.906028,0.029607802357170643,0.07321981350765827,0.048299902350863455,0.0724712805983474,0.05530775129400369,0.04586146582549278,0.042785055215575685,75404.5750214,0.9244784684247097,63515.0966592,1.0975328653286824,69955.9556683,0.9964827920946908,66.84787158764183,216.57135637862666,-242.74713482766995,459.3184912062966,56641.31999999999,1.0392068899524236,56600.384,1.0399584921543996,54881.994999999995,1.0725202318173748,56899.9185,1.0344839070375822,37824.91375,1.5561714268284355,54881.994999999995,60428.20015502417,49335.78984497582,0.20211383186869117,0.8588088511650683
BTC,2021-05-09,58866.53,59300.0,56235.66,58240.84,69806.11991,0.09475242579841603,0.08749584539258692,0.04687314072151949,0.042778549366275787,0.03872965508098602,0.045044684798632155,0.04280670880554138,72300.8738228,0.9654948304094592,65247.1067047,1.0698730324692174,69534.80955045,1.0039017919413895,67.78032875720442,343.55840843054466,-125.48602617602704,469.0444346065717,57649.486,1.0102577497395206,57068.96799999999,1.020534312097601,55012.37999999999,1.0586860630279948,56939.73933333333,1.0228504851251572,38052.213149999996,1.5305506612826276,55012.37999999999,60752.16683193354,49272.59316806644,0.20867255086704292,0.7812351829895784
BTC,2021-05-10,58240.83,59500.0,53400.0,55816.14,89586.34925,-0.028204730438743164,-0.03255314609232418,-0.010790607000443098,-0.033874207330878314,0.027494269409182454,0.04058522691776912,0.04385485667288815,74765.358985,1.1982333859718843,67347.8506252,1.3302035390640794,70376.9029054,1.2729510045422312,53.896244704993244,245.71113116717606,-51.24659470738642,296.95772587456247,57325.492000000006,0.9736704920038016,56881.15499999999,0.9812764877928377,54981.937,1.015172310135236,56907.12233333333,0.9808287207540929,38266.45125,1.4586181413935007,54981.937,60696.58071057557,49267.29328942443,0.20787349527447782,0.5729881898372963
BTC,2021-05-11,55816.14,56862.43,54370.0,56670.02,64329.54055,0.004900194489878995,-0.019556103187574836,0.053588343639606295,-0.00964144384335186,0.02768544817459793,0.04096892521316843,0.04252250235255059,73594.93271339999,0.8741028516259113,69520.7694966,0.9253283733164966,70244.14208745,0.9157993625989956,53.58392685378321,234.36581557715544,5.875887349521951,228.4899282276335,57380.759999999995,0.9876136182232512,56768.119999999995,0.9982719174071645,55126.05649999999,1.0280078713774856,56897.92733333333,0.9959944528032075,38485.186,1.4725151646662171,55126.05649999999,60859.234582712175,49392.87841728781,0.20800247457251672,0.6346516258282356
BTC,2021-05-12,56670.02,58000.01,48600.0,49631.32,99842.789836,-0.1340567654923035,-0.12278384204802517,-0.039845265013456865,-0.18887684412026529,0.06049378047291205,0.056541095478605106,0.05051721216521368,78654.94111479999,1.2693772116652595,75823.76059389999,1.3167744392254839,70003.4500124,1.42625527482309,41.309861455038714,-338.68553784040705,-63.03639768846385,-275.6491401519432,55844.074,0.8887481955560763,56073.431000000004,0.8851129512656358,55023.0745,0.902009210699413,56705.3095,0.8752499622632338,38667.78395,1.2835315327140697,55023.0745,61080.85692041329,48965.29207958672,0.22019061913427918,0.05497291535008971
BTC,2021-05-13,49537.15,51367.19,46000.0,49670.97,147332.002121,-0.15614610772135873,-0.13116144846044353,-0.028443345094018246,-0.15766671963296885,0.05560428933806976,0.05620570807683206,0.05046140188973084,94179.36033339999,1.5643767551556604,84791.96767740001,1.7375702694097175,70758.51108250002,2.0821806432475674,43.24590053326368,-780.6347687192319,-206.55607189461747,-574.0786968246144,54005.85799999999,0.9197330037789606,55323.589,0.8978262418947549,54950.366,0.9039242795944252,56550.353833333334,0.8783494113297959,38850.99465,1.2784993137878389,54950.366,61235.76857045531,48664.963429544696,0.22876654071622765,0.08002721855749262
BTC,2021-05-14,49671.92,51483.0,48799.75,49841.45,80082.204306,-0.14421821525925793,-0.06313081520097463,-0.004123854296209428,-0.1036548740045895,0.05728299507795734,0.05261204181733206,0.05022544280562328,96234.5772126,0.8321562438943706,84267.72551769999,0.9503306730306748,71994.54566915,1.1123371022301707,34.157697965731586,-1104.3956217585437,-386.12398186740273,-718.2716398911409,52325.979999999996,0.952518232816662,54987.73299999999,0.9064103442853336,54940.0465,0.9071970843708697,56454.291333333334,0.8828637969381647,39034.940950000004,1.2768419469070567,54940.0465,61259.92304223243,48620.16995776756,0.23006447736561111,0.09662214396683695
BTC,2021-05-15,49844.16,50700.0,46555.0,46762.99,89437.449359,-0.16219591680829237,-0.18582595513519284,-0.046951939163715095,-0.17816566565467062,0.059050275028266194,0.0458447744358805,0.05198972887214889,96204.7972344,0.9296568563113172,85485.0781097,1.0462346334202102,73553.6358869,1.2159487193335188,30.117629257080253,-1591.0438613562,-627.1079577651623,-963.9359035910378,50515.35,0.9257184202425599,53920.420999999995,0.8672593635721056,54824.8575,0.8529523309750509,56285.32866666666,0.8308202351795808,39200.57505,1.1929159187168608,54824.8575,61658.55871972681,47991.156280273186,0.24929207411900023,-0.08986098753687434
BTC,2021-05-16,46762.99,49795.89,43825.39,46431.5,114269.812775,-0.18066907334777715,-0.17665419245560854,-0.1401795398229564,-0.21186285464813603,0.05516632225476987,0.0460099458428335,0.04615442452291998,106192.8516794,1.0760593671595207,89893.8921964,1.271163256846678,74951.58641945,1.5245816430824322,31.11609716805944,-1980.6330649001684,-897.8129791921635,-1082.8200857080049,48467.64599999999,0.9579895834016781,52924.203,0.8773207222412022,54446.363,0.852793417991942,56077.30416666667,0.827990943751531,39366.40055,1.1794702932269991,54446.363,62242.82216096734,46649.90383903265,0.2863904485582387,-0.014006604442057693
BTC,2021-05-17,46426.83,46686.0,42001.0,43538.04,166657.172736,-0.12277086323716557,-0.24036936390719665,-0.20857151634453375,-0.24476271228778168,0.03368323905569118,0.04616558888457991,0.04736636728844866,119555.7282594,1.3939706207502165,99105.3346871,1.6816165674852706,80581.2433225,2.068188152285133,26.63328797588889,-2494.1127763388868,-1217.0729386215082,-1277.0398377173785,47248.99,0.9214596968104504,51546.532,0.8446356779152475,53872.66650000001,0.8081656771156853,55842.1355,0.7796628766104405,39516.812249999995,1.1017599224492103,53872.66650000001,63058.65960498139,44686.673395018624,0.3410261159054149,-0.06252091537036657
BTC,2021-05-18,43538.02,45799.29,42250.02,42849.78,116979.860784,-0.1373274973289228,-0.2720304508592549,-0.2187286562319154,-0.26159275175034435,0.031181344921477925,0.042536912841931736,0.04734577168618297,113485.29999200001,1.030793070047366,103832.3301627,1.1266227060559895,83673.71341095,1.3980479175039382,30.00897355023855,-2922.892689559092,-1558.236888809025,-1364.655800750067,45884.75199999999,0.9338566328090867,49945.30500000001,0.8579340941055419,53272.84450000001,0.804345636171164,55589.131666666675,0.7708301733681213,39663.26065,1.0803393190015003,53272.84450000001,63677.06652795807,42868.62247204194,0.3906013326530016,-0.0009055204700221376
BTC,2021-05-19,42849.78,43584.9,30000.0,36690.09,354347.243161,-0.26386391246643104,-0.3700281451984553,-0.31490822518905803,-0.3685258134448425,0.054217166665122274,0.05474093094075753,0.055862045860188794,168338.30776300002,2.104970923551626,132286.4424878,2.6786361209591028,98766.77459625,3.587717069931065,12.701477628459187,-3716.8933316597177,-1989.9681773791638,-1726.925154280554,43254.479999999996,0.8482379166273644,47790.229999999996,0.7677320238885647,52429.599,0.6997972652813919,55232.26183333333,0.6642872984400774,39777.7561,0.9223770669155468,52429.599,65201.806464063804,39657.3915359362,0.487213623894541,-0.11616243880648965
BTC,2021-05-20,36671.23,42451.67,34850.0,40526.64,203017.596923,-0.13336080520086502,-0.27392614394331105,-0.2975621322533416,-0.2933646443095881,0.09039768862383779,0.0721198599574441,0.05855797101147957,191054.3372758,1.0626170534403008,143629.5672551,1.4134805305262885,105488.70894015001,1.9245433844316353,24.077615022431047,-3990.5662753948563,-2390.0877969823023,-1600.478478412554,42007.21,0.9647543838307757,46261.28,0.8760380171063145,51571.2175,0.7858383409311599,54951.8465,0.7374936891338129,39911.5818,1.0154105192593494,51571.2175,65136.58666583634,38005.84833416366,0.5260829518262329,0.09291275582034358
BTC,2021-05-21,40525.39,42200.0,33488.0,37252.01,202100.888258,-0.1976996220238415,-0.34265048785936547,-0.35550568274908967,-0.3112098477809673,0.09275104796217117,0.07195132503915823,0.0601402426707405,208620.5523724,0.968748696903256,157406.7020259,1.2839408084717123,113463.73576124999,1.7811936730451041,19.56359611462429,-4420.729906236971,-2796.2162188332363,-1624.5136874037348,40171.312,0.9273286867005988,44319.47900000001,0.8405335721568387,50543.7995,0.7370243307490171,54671.32583333333,0.6813811341170604,40030.095,0.9306000897574688,50543.7995,65192.07585271437,35895.52314728563,0.5796270362584977,0.046301927272931635
BTC,2021-05-22,37263.35,38829.0,35200.62,37449.73,126542.243689,-0.13983886275082658,-0.24544158809396965,-0.33808916895744834,-0.3108370142631083,0.0935415312789398,0.06628186708152187,0.06040305636331879,200597.56656300003,0.6308264145829402,160076.6474112,0.7905103319907877,117950.20400255002,1.072844636082734,16.129264940738167,-4691.601469931084,-3175.293269052806,-1516.3082008782776,38953.65,0.9613920646717317,43101.32,0.8688766376528608,49587.3755,0.7552271041245165,54389.8065,0.6885431739861035,40147.225999999995,0.9328099032296778,49587.3755,65051.851662339104,34122.8993376609,0.6237263418927708,0.10756363899480119
BTC,2021-05-23,37458.51,38270.64,31111.01,34655.25,217136.046593,-0.19123855478371177,-0.3023037399913874,-0.39381459203955127,-0.3374219581233815,0.09559922626571671,0.06721051028644322,0.061236661443586325,220628.8037248,0.9841690791372977,167057.0518584,1.2997718095555026,125924.50976789999,1.7243350559253174,15.09163863164423,-5073.278718182242,-3554.8903588786934,-1518.388359303549,37314.744,0.9287280652387699,41599.748,0.8330639406757945,48461.6685,0.7151064144644546,54095.6665,0.6406289494556833,40249.782199999994,0.8610046590512981,48461.6685,64852.292984467655,32071.04401553235,0.676436655682528,0.07883183422683308
BTC,2021-05-24,34681.44,39920.0,34031.0,38796.29,161630.893971,0.057405146730356904,-0.2216059123480556,-0.2707465656491418,-0.2436453308763752,0.09518952748267591,0.0825300928725154,0.06788921524522303,182085.5338868,0.8876646624299306,175211.9208249,0.9224879974492584,129739.8231713,1.2458078793401246,26.02736060040864,-4984.159083983781,-3840.7441038997113,-1143.4149800840696,37735.984000000004,1.0280980085215214,40495.232,0.9580458756230856,47741.4825,0.8126327036450953,53887.375,0.71995138007743,40365.81355,0.9611175048396864,47741.4825,64516.74007017516,30966.22492982483,0.7027539444413007,0.23338136649824953
BTC,2021-05-25,38810.99,39791.77,36419.62,38324.72,111996.228404,-0.054332656247840894,-0.18044761466279202,-0.3327417194514043,-0.30351096644306763,0.08090953416933655,0.08133510271711816,0.06427277080585019,163881.260183,0.6833986282442425,177467.7987294,0.6310791546739699,131476.43841955002,0.851834973249067,23.87913491729455,-4895.154594694577,-4051.6262020586846,-843.5283926358925,37295.600000000006,1.0275936035350013,39651.405,0.9665412864941356,46785.913,0.819150841408182,53609.027166666674,0.7148930324896805,40479.53755,0.9467677330221872,46785.913,63412.59648942502,30159.22951057498,0.7107559700470105,0.24555379593947507
BTC,2021-05-26,38324.72,40841.0,37800.44,39241.91,104780.773396,0.05341725184761836,-0.15484294067604953,-0.30414347848907886,-0.29695591712509806,0.07040493691014589,0.08232863200704227,0.06495388687062585,144417.2372106,0.7255420157581387,176518.8947915,0.5935952268439285,133206.39349395,0.7866046865142323,32.083931288060896,-4696.470341323322,-4180.595029911612,-515.8753114117098,37693.58,1.0410767563070422,38932.445999999996,1.0079487428043952,45928.3245,0.854416319933465,53332.77333333333,0.7357935383321526,40601.6556,0.9665100947262851,45928.3245,62234.70040607971,29621.948593920293,0.710079284781212,0.29497545811184755
BTC,2021-05-27,39241.92,40411.14,37134.27,38529.98,86547.158794,0.028845334799476596,-0.11502722676537569,-0.3277475693429701,-0.30922163598560914,0.0717627380660684,0.08059194879607677,0.06450863809770997,136418.22023160002,0.6344252156864905,168507.8933973,0.5136089298199412,133806.6140422,0.6468077786252383,31.223229890501045,-4544.077147470358,-4253.291453423361,-290.78569404699647,37909.630000000005,1.016363915975967,38431.64,1.0025588291314136,44989.085999999996,0.8564294904768682,53045.3125,0.7263597513917937,40716.93,0.9462889269893384,44989.085999999996,60686.597962629625,29291.574037370367,0.6978364469386922,0.29426338341461694
BTC,2021-05-28,38529.99,38877.83,34684.0,35663.49,135377.62972,0.02909342740277432,-0.16770891239114882,-0.3941174321995242,-0.3812232293759381,0.0716987854187723,0.0832128758613781,0.06479870939688076,120066.536857,1.1275217330640228,170347.67029090002,0.7947137139522822,137090.0002268,0.9875091508938136,28.0953905328808,-4601.562284508975,-4322.945619640484,-278.61666486849026,38111.278000000006,0.9357726077829244,37713.011,0.9456548033250382,43829.157999999996,0.8136932495942542,52679.11283333333,0.6769948862432912,40818.6054,0.8737067239440767,43829.157999999996,58612.188028676144,29046.127971323847,0.6745751323206415,0.22381616001049107
BTC,2021-05-29,35661.79,37338.58,33632.76,34605.15,112663.092689,-0.10802940178042797,-0.05682569871046905,-0.40582673601548325,-0.4109417792391964,0.03544650451055552,0.07045067716099652,0.06475079633365899,110272.97660060001,1.021674540418518,146179.2552437,0.7707187487114765,139232.84886574998,0.8091703474201776,29.96588321989637,-4678.587023960783,-4394.073900504544,-284.51312345623865,37273.05,0.9284228148756273,37504.51700000001,0.9226928585695423,42647.3735,0.811425116250125,52276.755833333336,0.6619605491650392,40915.145099999994,0.8457784987789279,42647.3735,56316.46150994847,28978.28549005153,0.6410283629752004,0.2058244304906514
BTC,2021-05-30,34605.15,36488.0,33379.0,35641.27,73535.386967,-0.070018776392887,-0.12054712653207866,-0.361452260941011,-0.3932424875150131,0.04266065565656394,0.06103777650606012,0.0656774234304094,102580.80831319999,0.7168532611137316,133231.0342481,0.5519388735665293,138430.3007516,0.5312087495854845,32.62301243869469,-4602.963363714072,-4435.85179314645,-167.11157056762204,36736.36,0.9701905686899844,37015.979999999996,0.9628617153996734,41638.63,0.8559664426999639,51891.76783333333,0.6868386159915211,41014.93025,0.8689828260770966,41638.63,54144.011153373875,29133.24884662612,0.6006624691241704,0.26020882824583286
BTC,2021-05-31,35641.26,37499.0,34153.84,37253.81,94160.735289,-0.050662671618175725,4.831954034156816e-05,-0.3426187250330951,-0.36557338466809863,0.048077308892525934,0.0579855792123902,0.06685756714683674,100456.8006918,0.9373256428689558,122437.01895119999,0.7690544583295503,139921.86048854998,0.672952281796634,39.44414115844799,-4362.622964788992,-4421.206027474959,58.58306268596698,36338.74,1.0251816656273718,37016.159999999996,1.0064201689208174,40667.8195,0.9160513265285836,51533.990666666665,0.7228978295309195,41119.74,0.905983598145319,40667.8195,51103.19607323798,30232.44292676201,0.5132006929084548,0.3364213559501347
BTC,2021-06-01,37253.82,37894.81,35666.0,36693.09,81234.66377,-0.04767430452857768,-0.02020415100456019,-0.2606868001898802,-0.3775558307793333,0.047956620910215415,0.05819378995582331,0.062066737868986345,99394.301687,0.8172969917914807,117906.26095930001,0.6889766761244456,138991.45418525,0.584457974385455,39.61387374274646,-4169.335381986843,-4370.831898377336,201.49651639049353,35971.361999999994,1.0200639608808808,36940.496,0.9933025804526284,40020.908,0.9168480135433208,51163.042,0.7171796000714734,41221.60195,0.8901422619263345,40020.908,49692.84672339353,30348.969276606476,0.48334429210819135,0.32796530792988743
