Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,MA50,MA200,RSI,MACD,MACD_signal,MACD_hist,BB_middle,BB_upper,BB_lower,Price_vs_MA200,Volatility
2025-09-25 00:00:00+00:00,113330.1640625,113541.0859375,108713.3984375,109049.2890625,75528654284,0.0,0.0,114083.42734375,114215.8925,,27.80555698747358,-247.50188671410433,302.00499105237964,-549.506877766484,114083.42734375,118863.42771971393,109303.42696778606,,25.296954944864353
2025-09-26 00:00:00+00:00,109041.296875,110359.1953125,108728.9765625,109712.828125,57738288949,0.0,0.0,114057.833984375,114060.21109375,,28.148781530568627,-528.0930228218058,135.98538827754257,-664.0784110993484,114057.833984375,118929.43031441508,109186.23765433492,,25.41082847327094
2025-09-27 00:00:00+00:00,109707.140625,109778.5,109144.296875,109681.9453125,26308042910,0.0,0.0,113983.550390625,113920.07546875,,28.382124089888222,-744.3748150962492,-40.0866523972158,-704.2881626990334,113983.550390625,119080.79069253619,108886.3100887138,,25.108072378682333
2025-09-28 00:00:00+00:00,109681.9453125,112375.484375,109236.9453125,112122.640625,33371048505,0.0,0.0,113986.1109375,113832.52109375,,39.982513317514325,-710.6441167061712,-174.19814525900688,-536.4459714471643,113986.1109375,119079.35676946123,108892.86510553876,,26.723139157303816
2025-09-29 00:00:00+00:00,112117.875,114473.5703125,111589.953125,114400.3828125,60000147466,0.0,0.0,114129.602734375,113734.39359375,,47.19778900008258,-494.41819142385793,-238.2421544919771,-256.17603693188084,114129.602734375,119091.57402459766,109167.63144415234,,27.95952289712026
2025-09-30 00:00:00+00:00,114396.5234375,114836.6171875,112740.5625,114056.0859375,58986330258,0.0,0.0,114134.6390625,113640.88640625,,42.07440372911735,-346.84129763944657,-259.961983121471,-86.87931451797556,114134.6390625,119096.07014494593,109173.20798005408,,26.45463425982617
2025-10-01 00:00:00+00:00,114057.59375,118648.9296875,113981.3984375,118648.9296875,71328680132,0.0,0.0,114291.70859375,113610.406875,,55.000720291212666,139.11493022742798,-180.14660045169123,319.26153067911923,114291.70859375,119621.37908848947,108962.03809901052,,31.104647132594675
2025-10-02 00:00:00+00:00,118652.3828125,121086.40625,118383.15625,120681.2578125,71415163912,0.0,0.0,114520.692578125,113557.15078125,,57.649684679990415,680.3875525706826,-8.039769847216471,688.4273224178991,114520.692578125,120528.19016055061,108513.19499569939,,31.79056136516986
2025-10-03 00:00:00+00:00,120656.984375,123944.703125,119344.3125,122266.53125,83941392228,0.0,0.0,114836.49375,113635.28984375,,64.11418187426449,1223.168399249058,238.20186397203844,984.9665352770196,114836.49375,121755.37207005412,107917.61542994587,,32.09349067770886
2025-10-04 00:00:00+00:00,122267.46875,122857.640625,121577.5703125,122425.4296875,36769171735,0.0,0.0,115187.382421875,113735.83140625,,64.30687575198952,1647.1604661708843,519.9935844118077,1127.1668817590767,115187.382421875,122895.06733059761,107479.69751315238,,31.927286951889133
2025-10-05 00:00:00+00:00,122419.671875,125559.2109375,122191.9609375,123513.4765625,73689317763,0.0,0.0,115590.8125,113856.27390625,,67.02803565020321,2047.3726856547,825.4694046603862,1221.9032809943137,115590.8125,124152.56780760585,107029.05719239415,,31.994328020088496
2025-10-06 00:00:00+00:00,123510.453125,126198.0703125,123196.046875,124752.53125,72568881188,0.0,0.0,115986.2796875,114002.26328125,,76.34646888746455,2436.4393547869695,1147.663394685703,1288.7759601012665,115986.2796875,125472.37053158325,106500.18884341676,,31.8991496421493
2025-10-07 00:00:00+00:00,124752.140625,125184.0234375,120681.96875,121451.3828125,76149412513,0.0,0.0,116235.4234375,114106.2446875,,68.61448332338338,2450.158501061116,1408.1624159607857,1041.9960851003304,116235.4234375,126031.51797267076,106439.32890232923,,34.284012071256214
2025-10-08 00:00:00+00:00,121448.3515625,124167.09375,121119.1796875,123354.8671875,65354305286,0.0,0.0,116546.306640625,114316.7184375,,69.32762250716112,2584.829993144158,1643.4959313974603,941.3340617466977,116546.306640625,126844.66398597442,106247.94929527558,,34.73781896465887
2025-10-09 00:00:00+00:00,123337.0703125,123739.34375,119812.03125,121705.5859375,74653009425,0.0,0.0,116847.14296875,114465.3353125,,77.15067765829289,2529.3184984155523,1820.6604448010787,708.6580536144736,116847.14296875,127388.68661065982,106305.5993268402,,34.824411834238305
2025-10-10 00:00:00+00:00,121704.7421875,122509.6640625,104582.4140625,113214.3671875,153125018868,0.0,0.0,116721.76328125,114481.24203125,,55.623120438711716,1779.640264671878,1812.4564087752387,-32.816144103360784,116721.76328125,127378.67406237927,106064.85250012072,,46.61822670680696
2025-10-11 00:00:00+00:00,113236.4296875,113429.7265625,109760.5625,110807.8828125,110236934340,0.0,0.0,116496.852734375,114359.91796875,,51.67996228827369,980.0344588650478,1645.9720187932007,-665.937559928153,116496.852734375,127464.88731367624,105528.81815507376,,47.42473995955122
2025-10-12 00:00:00+00:00,110811.515625,115805.0625,109715.5390625,115169.765625,93710414091,0.0,0.0,116617.915625,114355.82671875,,54.299963795070404,690.3506535022607,1454.8477457350127,-764.497092232752,116617.915625,127464.52472989487,105771.30652010512,,49.55640598165259
2025-10-13 00:00:00+00:00,115161.6796875,116020.484375,113821.1875,115271.078125,71582026739,0.0,0.0,116780.74453125,114392.0796875,,51.309097563823336,463.60507205275644,1256.5992109985616,-792.9941389458052,116780.74453125,127432.40300240438,106129.08606009564,,49.430552901868836
2025-10-14 00:00:00+00:00,115264.8828125,115502.8828125,110029.484375,113118.6640625,92212917403,0.0,0.0,116770.24609375,114451.9659375,,48.66325768969397,108.96960499626584,1027.0732897981025,-918.1036848018366,116770.24609375,127436.63439958067,106103.85778791933,,49.9556607212374
2025-10-15 00:00:00+00:00,113113.96875,113622.3828125,110235.8359375,110783.1640625,72574132855,0.0,0.0,116856.93984375,114431.57609375,,38.011816508343244,-356.42820657214907,750.3729905240522,-1106.8011970962011,116856.93984375,127284.61451238606,106429.26517511395,,47.94968339615083
2025-10-16 00:00:00+00:00,110782.171875,111990.8125,107537.03125,108186.0390625,87306423067,0.0,0.0,116780.600390625,114370.855625,,31.27839749184362,-924.1723243927408,415.4639275406936,-1339.6362519334343,116780.600390625,127448.08694006775,106113.11384118225,,49.00673980878525
2025-10-17 00:00:00+00:00,108179.1328125,109235.8046875,103598.4296875,106467.7890625,99703051669,0.0,0.0,116619.892578125,114249.3153125,,26.4226744626649,-1495.5225896437187,33.26662410381115,-1528.7892137475299,116619.892578125,127821.15343425344,105418.63172199656,,49.451654833918376
2025-10-18 00:00:00+00:00,106483.734375,107490.984375,106387.453125,107198.265625,37779905278,0.0,0.0,116373.673828125,114225.06390625,,27.656844702519905,-1867.8470592603553,-346.95611256902214,-1520.8909466913333,116373.673828125,128190.73079988231,104556.61685636769,,48.47913641221137
2025-10-19 00:00:00+00:00,107204.3125,109488.9921875,106157.7890625,108666.7109375,47657008953,0.0,0.0,116086.990234375,114222.23671875,,28.455520139090112,-2021.127321817432,-681.7903544187042,-1339.3369673987277,116086.990234375,128374.45169467301,103799.52877407699,,47.97561670603757
2025-10-20 00:00:00+00:00,108667.4453125,111711.03125,107485.015625,110588.9296875,63507793085,0.0,0.0,115913.632421875,114269.28109375,,29.846461276933297,-1964.8465181591164,-938.4015871667867,-1026.4449309923298,115913.632421875,128417.66257048926,103409.60227326072,,48.72290033449736
2025-10-21 00:00:00+00:00,110587.6328125,113996.34375,107534.75,108476.890625,101194375480,0.0,0.0,115405.03046875,114253.80703125,,30.89183883439337,-2066.842206681409,-1164.0897110697113,-902.7524956116979,115405.03046875,128263.08889454509,102546.97204295492,,45.503784411746516
2025-10-22 00:00:00+00:00,108491.53125,109115.1328125,106778.0,107688.5859375,80807013218,0.0,0.0,114755.396875,114183.56703125,,26.143895819860404,-2186.0843057324237,-1368.4886300022538,-817.5956757301699,114755.396875,127802.52102582838,101708.27272417163,,44.48949429544456
2025-10-23 00:00:00+00:00,107679.4375,111288.59375,107548.4296875,110069.7265625,54944076060,0.0,0.0,114145.556640625,114150.49734375,,32.66761347238436,-2064.646421162892,-1507.7201882343816,-556.9262329285102,114145.556640625,126850.14052397198,101440.97275727802,,45.36514286799339
2025-10-24 00:00:00+00:00,110069.3515625,111842.53125,109770.1484375,111033.921875,48160816980,0.0,0.0,113575.98125,114156.70375,,45.813243134830024,-1869.0581798772328,-1579.987786562952,-289.07039331428086,113575.98125,125726.94652300925,101425.01597699075,,45.674059510505224
2025-10-25 00:00:00+00:00,111032.6171875,111947.703125,110704.40625,111641.7265625,24707667305,0.0,0.0,112982.39375,114176.51859375,,51.71989601857898,-1646.0338769625087,-1593.1970046428632,-52.83687231964541,112982.39375,124214.48032345879,101750.30717654122,,45.503447655920446
2025-10-26 00:00:00+00:00,111639.0546875,115260.90625,111268.484375,114472.4453125,41708524143,0.0,0.0,112468.389453125,114261.47359375,,48.46472480909899,-1226.7291937448463,-1519.90344246326,293.17424871841376,112468.389453125,122284.15561423787,102652.62329201213,,46.909916013162714
2025-10-27 00:00:00+00:00,114479.8515625,116273.3125,113882.2890625,114119.328125,61761358733,0.0,0.0,112101.78671875,114320.5078125,,47.492024780341225,-912.403201124238,-1398.4033941954558,486.00019307121784,112101.78671875,121010.71172711895,103192.86171038104,,45.80972361070241
2025-10-28 00:00:00+00:00,114129.0859375,116078.984375,112291.6796875,112956.1640625,64528066504,0.0,0.0,111581.8515625,114338.2025,,49.63021959267265,-748.5266568929947,-1268.4280467349636,519.9013898419689,111581.8515625,118773.86434127472,104389.83878372528,,45.130239551741326
2025-10-29 00:00:00+00:00,112921.328125,113642.7265625,109368.71875,110055.3046875,62192043469,0.0,0.0,110999.3375,114308.69765625,,48.38525176040592,-843.0107201660285,-1183.3445814211766,340.3338612551481,110999.3375,116403.97239401439,105594.7026059856,,45.91439426736982
2025-10-30 00:00:00+00:00,110059.1953125,111612.3515625,106376.6875,108305.546875,69673964814,0.0,0.0,110753.896484375,114195.70140625,,50.27548432618986,-1047.0115556914534,-1156.077976275232,109.06642058377861,110753.896484375,116180.79242133665,105327.00054741335,,35.941917336149444
2025-10-31 00:00:00+00:00,108304.4140625,111031.8203125,108288.2734375,109556.1640625,60090359560,0.0,0.0,110691.310546875,114076.67390625,,57.27605772961496,-1095.145180468433,-1143.8914171138722,48.74623664543924,110691.310546875,116144.3928450317,105238.2282487183,,35.30009198835858
2025-11-01 00:00:00+00:00,109558.625,110574.8984375,109372.953125,110064.015625,25871668762,0.0,0.0,110436.023046875,113955.92265625,,56.823138134619036,-1079.8640475390857,-1131.085943198915,51.221895659829215,110436.023046875,115468.13071440849,105403.9153793415,,30.58660181181811
2025-11-02 00:00:00+00:00,110064.4296875,111167.3125,109523.453125,110639.625,34284209459,0.0,0.0,110204.450390625,113849.705,,54.905940638298944,-1009.6679499729071,-1106.8023445537135,97.13439458080643,110204.450390625,114697.04521551992,105711.85556573009,,30.725320435086363
2025-11-03 00:00:00+00:00,110646.90625,110764.9140625,105336.359375,106547.5234375,72852006359,0.0,0.0,109875.893359375,113672.50234375,,40.92930998929683,-1269.6002722504345,-1139.3619300930577,-130.2383421573768,109875.893359375,114431.80723032438,105319.97948842561,,33.51250086544615
2025-11-04 00:00:00+00:00,106541.421875,107264.8828125,98962.0625,101590.5234375,110967184773,0.0,0.0,109416.261328125,113395.4153125,,36.294282301508844,-1854.2127723567537,-1282.332098545797,-571.8806738109568,109416.261328125,115259.68589592967,103572.83676032032,,37.71373278812707
2025-11-05 00:00:00+00:00,101579.234375,104534.703125,98989.9140625,103891.8359375,77584934804,0.0,0.0,109201.551171875,113136.38828125,,42.87269689603064,-2107.531394692385,-1447.3719577751147,-660.1594369172706,109201.551171875,115530.68964784495,102872.41269590506,,38.31639333284761
2025-11-06 00:00:00+00:00,103893.6640625,104147.3046875,100336.8671875,101301.2890625,63932752861,0.0,0.0,108943.226171875,112833.04390625,,33.66818815197158,-2488.6362609702483,-1655.6248184141414,-833.0114425561069,108943.226171875,116108.66252016585,101777.78982358414,,39.140490431100936
2025-11-07 00:00:00+00:00,101286.2421875,104052.9140625,99257.0546875,103372.40625,92168030081,0.0,0.0,108751.933203125,112557.74796875,,36.295021356687705,-2593.6448419746157,-1843.2288231262364,-750.4160188483793,108751.933203125,116307.18662930584,101196.67977694415,,40.1668588428384
2025-11-08 00:00:00+00:00,103371.703125,103373.5625,101458.0390625,102282.1171875,51446691095,0.0,0.0,108432.703515625,112289.613125,,33.541554473617694,-2733.333942140729,-2021.2498469291352,-712.0840952115939,108432.703515625,116523.65899442302,100341.74803682699,,39.72550814153556
2025-11-09 00:00:00+00:00,102278.984375,105418.3671875,101468.875,104719.640625,59679243013,0.0,0.0,108139.2390625,112069.56671875,,32.60965928356241,-2617.1815504800907,-2140.4361876393264,-476.7453628407643,108139.2390625,116326.09643372851,99952.38169127148,,40.415231822715945
2025-11-10 00:00:00+00:00,104723.7734375,106564.6953125,104350.6484375,105996.59375,69585887229,0.0,0.0,108015.22421875,111883.37671875,,35.978219179486246,-2394.488327093786,-2191.2466155302186,-203.2417115635676,108015.22421875,116255.51466340247,99774.93377409752,,40.15772384193007
2025-11-11 00:00:00+00:00,105996.859375,107428.2578125,102457.328125,102997.46875,71130078574,0.0,0.0,107780.668359375,111688.3559375,,33.833635384789034,-2431.972401909705,-2239.391772806116,-192.58062910358876,107780.668359375,116321.68006774757,99239.65665100244,,41.76625438068737
2025-11-12 00:00:00+00:00,103011.4375,105297.234375,100836.6171875,101663.1875,64347179408,0.0,0.0,107360.34140625,111481.3296875,,35.646691322175016,-2540.06387190042,-2299.526192624977,-240.53767927544322,107360.34140625,116247.43997273159,98473.2428397684,,40.54679480642257
2025-11-13 00:00:00+00:00,101674.1484375,104005.4921875,97988.71875,99697.4921875,101546815416,0.0,0.0,106793.519921875,111208.706875,,35.38531776423142,-2752.6119274840166,-2390.143339596785,-362.4685878872315,106793.519921875,116128.86088996803,97458.17895378199,,40.65801739910513
2025-11-14 00:00:00+00:00,99694.703125,99804.4296875,94000.734375,94397.7890625,114346441890,0.0,0.0,105931.323046875,110915.676875,,27.374958196183385,-3310.5377254200575,-2574.22221676144,-736.3155086586175,105931.323046875,116486.81225579082,95375.83383795917,,45.17797277827958
2025-11-15 00:00:00+00:00,94420.46875,96728.46875,94420.46875,95549.1484375,38500716654,0.0,0.0,104985.158203125,110632.40328125,,28.743768956273726,-3618.085819524713,-2782.994937314095,-835.090882210618,104985.158203125,115708.1919050509,94262.1245011991,,43.6301039942042
2025-11-16 00:00:00+00:00,95556.8671875,96564.1875,92971.1640625,94177.078125,71086235862,0.0,0.0,103988.045703125,110322.3059375,,26.441068627937653,-3927.263458700443,-3011.848641591365,-915.4148171090783,103988.045703125,114842.76346454474,93133.32794170525,,43.615081903428276
2025-11-17 00:00:00+00:00,94180.875,95928.3671875,91214.7578125,92093.875,94186165724,0.0,0.0,102944.93125,109921.730625,,28.054100258999696,-4290.922958525305,-3267.663504978153,-1023.2594535471521,102944.93125,114174.12870495586,91715.73379504413,,43.95791618625412
2025-11-18 00:00:00+00:00,92094.53125,93745.078125,89300.4609375,92948.875,101333569062,0.0,0.0,102089.609765625,109492.70046875,,35.011803500643765,-4458.736834929106,-3505.878170968344,-952.8586639607624,102089.609765625,113639.8013050815,90539.4182261685,,44.08460947135492
2025-11-19 00:00:00+00:00,92946.1640625,92946.1640625,88526.828125,91465.9921875,80350354656,0.0,0.0,101247.63203125,109040.89859375,,27.81871714313766,-4657.6957734514,-3736.2416914649552,-921.4540819864446,101247.63203125,113332.66181398887,89162.60224851113,,44.086466661655
2025-11-20 00:00:00+00:00,91459.3515625,93025.0703125,86040.796875,86631.8984375,97970645638,0.0,0.0,100101.41875,108400.55796875,,25.755715673550043,-5146.1218418269855,-4018.2177215373613,-1127.9041202896242,100101.41875,113176.42185381684,87026.41564618316,,47.041769579289564
2025-11-21 00:00:00+00:00,86528.7734375,87380.8046875,80659.8125,85090.6875,129157506112,0.0,0.0,98852.75234375,107688.7465625,,19.246915702437633,-5593.092177114668,-4333.192612652822,-1259.8995644618453,98852.75234375,112670.55142637427,85034.95326112575,,46.54824069011429
2025-11-22 00:00:00+00:00,85098.5625,85503.0078125,83490.8984375,84648.359375,40793099246,0.0,0.0,97553.1890625,106936.383125,,19.67584313967845,-5914.829103028213,-4649.5199107279,-1265.3091923003121,97553.1890625,111590.59835056776,83515.77977443223,,45.99515031588728
2025-11-23 00:00:00+00:00,84648.609375,88038.46875,84641.7734375,86805.0078125,58083435576,0.0,0.0,96566.06328125,106223.9746875,,18.892325290453414,-5927.456402071257,-4905.107208996572,-1022.349193074685,96566.06328125,110716.52606629401,82415.60049620598,,47.4600643016014
2025-11-24 00:00:00+00:00,86798.7734375,89206.3359375,85272.1953125,88270.5625,74433896110,0.0,0.0,95900.065234375,105519.11640625,,19.42011577845321,-5752.889878933231,-5074.663742983904,-678.2261359493268,95900.065234375,110306.33690427443,81493.79356447556,,45.75916053160926
2025-11-25 00:00:00+00:00,88269.9609375,88457.3359375,86131.4296875,87341.890625,64837343545,0.0,0.0,95072.56796875,104770.90359375,,20.91414776827625,-5624.643323723285,-5184.65965913178,-439.98366459150475,95072.56796875,109447.23186749457,80697.90407000542,,43.82099351719114
2025-11-26 00:00:00+00:00,87345.5859375,90581.15625,86316.8984375,90518.3671875,66496301869,0.0,0.0,94533.421875,104152.24328125,,30.62100560583835,-5206.672612248556,-5189.062249755136,-17.610362493420325,94533.421875,108732.2155861275,80334.6281638725,,47.07792166668243
2025-11-27 00:00:00+00:00,90517.765625,91897.578125,90089.515625,91285.375,57040622845,0.0,0.0,93929.0703125,103510.8534375,,34.73644071280437,-4758.681572776928,-5102.986114359494,344.30454158256634,93929.0703125,107561.42058321738,80296.72004178262,,46.08661455257427
2025-11-28 00:00:00+00:00,91285.3828125,92969.0859375,90257.1171875,90919.265625,60895830289,0.0,0.0,93360.927734375,102895.12703125,,42.31184568816812,-4382.666758971216,-4958.922243281839,576.2554843106227,93360.927734375,106464.35788731095,80257.49758143905,,46.04508305221719
2025-11-29 00:00:00+00:00,90918.7421875,91187.6171875,90260.1875,90851.7578125,37921773455,0.0,0.0,92667.53359375,102447.87484375,,39.09549714504588,-4043.5085764001124,-4775.839509905494,732.3309335053818,92667.53359375,104660.81333394547,80674.25385355455,,44.187733920981636
2025-11-30 00:00:00+00:00,90838.2109375,91965.046875,90394.3125,90394.3125,38497902869,0.0,0.0,91887.41953125,102039.6034375,,40.829276977449815,-3768.197847731586,-4574.311177470713,806.113329739127,91887.41953125,102132.48237694561,81642.35668555438,,43.36888649846439
2025-12-01 00:00:00+00:00,90389.109375,90398.15625,83862.25,86321.5703125,87962894424,0.0,0.0,91053.624609375,101462.63953125,,37.237139715278815,-3834.4472479459073,-4426.338391565752,591.891143619845,91053.624609375,100140.42753080276,81966.82168794723,,45.44079767525205
2025-12-02 00:00:00+00:00,86322.5390625,92316.6328125,86202.1953125,91350.203125,78546798211,0.0,0.0,90537.975390625,100984.22203125,,47.01599054589743,-3441.5101462853927,-4229.37274250968,787.8625962242877,90537.975390625,98138.7328539998,82937.2179272502,,53.562619842795165
2025-12-03 00:00:00+00:00,91345.09375,94060.7734375,91056.390625,93527.8046875,77650204986,0.0,0.0,90229.491015625,100592.40484375,,53.75120106888024,-2920.7221483031026,-3967.642623668365,1046.9204753652625,90229.491015625,96678.54269068073,83780.43934056927,,54.50378735699564
2025-12-04 00:00:00+00:00,93454.2578125,94038.2421875,90976.1015625,92141.625,64538402681,0.0,0.0,90116.6828125,100219.5740625,,61.462302774668956,-2589.9912172821787,-3692.112342391128,1102.1211251089494,90116.6828125,96333.48186385796,83899.88376114205,,49.97157541979881
2025-12-05 00:00:00+00:00,92133.6484375,92702.640625,88152.140625,89387.7578125,63256398633,0.0,0.0,89808.61328125,99843.6084375,,58.51013758874509,-2521.0376855161303,-3457.897411016129,936.8597254999986,89808.61328125,95478.5212315046,84138.7053309954,,51.07711029451502
2025-12-06 00:00:00+00:00,89389.359375,90267.4609375,88951.6640625,89272.375,37994042405,0.0,0.0,89563.378125,99499.70015625,,59.27778394338343,-2447.488815921475,-3255.8156919971984,808.3268760757232,89563.378125,94848.98076547416,84277.77548452585,,50.82266083092225
2025-12-07 00:00:00+00:00,89277.8125,91740.84375,87799.5625,90405.640625,47394898960,0.0,0.0,89478.96640625,99163.84765625,,57.53382514724176,-2271.5704914137314,-3058.966651880505,787.3961604667738,89478.96640625,94647.02747941783,84310.90533308216,,50.393388002965565
2025-12-08 00:00:00+00:00,90424.5859375,92267.1171875,89644.890625,90640.203125,57394099056,0.0,0.0,89363.5328125,98803.3175,,55.22742830670852,-2089.144362623745,-2865.0021940291535,775.8578314054084,89363.5328125,94303.35529477044,84423.71033022954,,50.22222387467825
2025-12-09 00:00:00+00:00,90639.703125,94601.5703125,89586.9765625,92691.7109375,66861721440,0.0,0.0,89424.81875,98445.373125,,61.24465130393402,-1758.7569506073778,-2643.7531453447987,884.9961947374209,89424.81875,94502.94696148098,84346.69053851903,,50.70752714565659
2025-12-10 00:00:00+00:00,92695.234375,94477.15625,91640.1328125,92020.9453125,65420694513,0.0,0.0,89694.27109375,98116.25421875,,53.53006603846309,-1533.3719688212732,-2421.676910040094,888.3049412188207,89694.27109375,94720.0459661585,84668.49622134148,,44.801671730010796
2025-12-11 00:00:00+00:00,92011.3046875,93554.265625,89335.296875,92511.3359375,64532834621,0.0,0.0,90065.303515625,97812.70921875,,52.918126290788734,-1300.1944891447201,-2197.3804258610194,897.1859367162992,90065.303515625,94743.74305171933,85386.86397953067,,43.789979938388676
2025-12-12 00:00:00+00:00,92513.6640625,92747.9296875,89532.6015625,90270.4140625,80275884583,0.0,0.0,90346.40625,97416.72296875,,48.58210308258947,-1281.4515479264082,-2014.1946502740973,732.743102347689,90346.40625,94268.95764604867,86423.85485395133,,45.32163780418797
2025-12-13 00:00:00+00:00,90257.796875,90647.5703125,89800.9921875,90298.7109375,64237748110,0.0,0.0,90521.09140625,97002.01875,,48.78938475640623,-1249.9061703573534,-1861.3369542907485,611.4307839333951,90521.09140625,94073.28624392967,86968.89656857032,,44.23793364747857
2025-12-14 00:00:00+00:00,90296.4375,90498.109375,87634.9375,88175.1796875,50465972205,0.0,0.0,90516.322265625,96532.6878125,,45.47257090340739,-1380.3456902635517,-1765.1387014853092,384.7930112217575,90516.322265625,94081.47186234563,86951.17266890437,,45.02647025570161
2025-12-15 00:00:00+00:00,88171.078125,89983.921875,85304.078125,86419.78125,45559514323,0.0,0.0,90470.216796875,95971.63453125,,50.22129244929955,-1606.84324428963,-1733.4796100461735,126.63636575654346,90470.216796875,94226.9231675914,86713.5104261586,,45.63069959707809
2025-12-16 00:00:00+00:00,86424.40625,88170.09375,85381.6875,87843.984375,41262178223,0.0,0.0,90336.49765625,95446.12765625,,40.56751767134988,-1652.3753436628758,-1717.258756769514,64.88341310663827,90336.49765625,94272.11544877964,86400.87986372034,,43.294916027727176
2025-12-17 00:00:00+00:00,87847.6171875,90264.5703125,85316.265625,86143.7578125,44243392914,0.0,0.0,90079.416796875,94909.87953125,,29.611655092912173,-1804.848761620131,-1734.7767577396376,-70.07200388049341,90079.416796875,94406.32289977914,85752.51069397085,,43.72364552540668
2025-12-18 00:00:00+00:00,86144.3671875,89412.6640625,84436.3125,85462.5078125,52667115348,0.0,0.0,89806.57890625,94418.02359375,,30.811071902002865,-1958.08464450264,-1779.438335092238,-178.64630941040195,89806.57890625,94576.03755887217,85037.12025362783,,43.77866398030403
2025-12-19 00:00:00+00:00,85476.1328125,89339.1171875,85107.6640625,88103.3828125,46733310561,0.0,0.0,89669.16015625,94013.9803125,,46.285910769683994,-1845.158801809419,-1792.5824284356743,-52.57637337374467,89669.16015625,94470.09306923699,84868.22724326301,,46.095953835295354
2025-12-20 00:00:00+00:00,88101.671875,88497.203125,87924.875,88344.0,14688196659,0.0,0.0,89566.64453125,93589.73703125,,47.3346778968825,-1716.4621545220289,-1777.3583736529454,60.896219130916506,89566.64453125,94389.88998626846,84743.39907623154,,46.093163281034464
2025-12-21 00:00:00+00:00,88344.703125,89027.953125,87613.203125,88621.75,19845522660,0.0,0.0,89681.653515625,93160.89171875,,44.613953365494844,-1573.9139305273857,-1736.6694850278336,162.75555450044794,89681.653515625,94283.72026134269,85079.58676990731,,41.59730234073646
2025-12-22 00:00:00+00:00,88621.3984375,90501.9296875,87908.0703125,88490.015625,38047472118,0.0,0.0,89538.644140625,92717.89953125,,43.467441644086364,-1454.8032330326823,-1680.2962346288034,225.49300159612108,89538.644140625,94099.97466013151,84977.31362111848,,32.86121260654865
2025-12-23 00:00:00+00:00,88490.03125,88898.3828125,86606.9765625,87414.0,43683011533,0.0,0.0,89232.95390625,92335.2290625,,32.955306397105915,-1430.7399360435957,-1630.384974911762,199.64503886816624,89232.95390625,93477.05884521668,84988.84896728331,,31.0904616493302
2025-12-24 00:00:00+00:00,87404.3203125,87956.8828125,86411.796875,87611.9609375,25550297986,0.0,0.0,89006.470703125,92055.6578125,107705.426171875,35.31236629269394,-1379.790441268182,-1580.266068183046,200.47562691486405,89006.470703125,93076.91319371577,84936.02821253423,-18.655945153877486,30.723363081218945
2025-12-25 00:00:00+00:00,87608.3203125,88501.7890625,86949.2578125,87234.7421875,19953216347,0.0,0.0,88898.819921875,91722.5159375,107612.631640625,32.28855481337273,-1354.2401625550265,-1535.0608870574422,180.82072450241571,88898.819921875,93040.06949398702,84757.57034976297,-18.936335950948077,28.162653916666546
2025-12-26 00:00:00+00:00,87235.5078125,89459.4296875,86628.140625,87301.4296875,42455674908,0.0,0.0,88800.27265625,91442.51875,107497.66828125,38.331083661981864,-1313.4694010270032,-1490.7425898513545,177.27318882435134,88800.27265625,92997.5182187388,84603.02709376121,-18.787606202685115,28.173876810348887
2025-12-27 00:00:00+00:00,87301.4296875,87874.78125,87182.9765625,87802.15625,13741199310,0.0,0.0,88670.0984375,91131.11375,107385.392890625,40.53919307555346,-1226.614185145765,-1437.9169089102368,211.3027237644717,88670.0984375,92818.91583353988,84521.28104146011,-18.236406380308225,27.675932065412432
2025-12-28 00:00:00+00:00,87799.34375,87986.890625,87394.953125,87835.8359375,15156557929,0.0,0.0,88529.880078125,90842.188125,107281.1389453125,48.472022491198544,-1141.900018883869,-1378.7135309049634,236.8135120210943,88529.880078125,92586.8874054169,84472.8727508331,-18.12555608467665,27.631317162404944
2025-12-29 00:00:00+00:00,87835.7890625,90299.15625,86717.9140625,87138.140625,48411625849,0.0,0.0,88252.2015625,90490.558125,107187.184375,53.575122281235174,-1118.172021597391,-1326.605229043449,208.43320744605808,88252.2015625,91843.29318945459,84661.10993554542,-18.704702308307088,25.513493347453736
2025-12-30 00:00:00+00:00,87134.3515625,89297.9375,86735.546875,88430.1328125,35586356225,0.0,0.0,88072.6609375,90139.22890625,107098.8801953125,52.95603708924886,-983.7741053860809,-1258.0390043119755,274.2648989258946,88072.6609375,91199.42970695128,84945.89216804871,-17.431318935143814,26.530433590178955
2025-12-31 00:00:00+00:00,88429.5859375,89080.2890625,87130.5625,87508.828125,33830210616,0.0,0.0,87822.535546875,89829.45609375,107009.0623046875,57.47123389589898,-940.7598827944748,-1194.5831800084754,253.8232972140006,87822.535546875,90153.29378888424,85491.77730486577,-18.2229745403846,26.55942077238787
2026-01-01 00:00:00+00:00,87508.046875,88803.2265625,87399.40625,88731.984375,18849043990,0.0,0.0,87745.6140625,89570.83203125,106924.962109375,66.89230481089587,-798.7646527549659,-1115.4194745577736,316.65482180280765,87745.6140625,89824.1110430555,85667.1170819445,-17.01471515675185,25.60450466773264
2026-01-02 00:00:00+00:00,88733.0625,90884.4609375,88298.6171875,89944.6953125,46398906171,0.0,0.0,87727.91328125,89375.77609375,106840.701796875,61.16048428645029,-581.6716239176749,-1008.6699044297538,426.99828051207896,87727.91328125,89719.05679846377,85736.76976403623,-15.814203950567082,26.33843722759596
